,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
k67g_Video1,10.897411780385069,5.07013689369613,18.51851851851852,3.670951027264423,13.448381624822389,9.017341040462428,6157.923076923077,2420.467887330877,2055.0268185238046,0.3337207680013174,2425.7556348486546,6007.0,4194.0,7958.0,3240.0,11834.0,2671.133333333333,836.8033912189622,2397.5,1942.2,3284.800000000001,1501.0,4868.0,2.0294007710651254,0.4585406365998956,2.0268488029617897,1.6189906700227135,2.418955896914262,1.2260938434146245,3.26429439976759,49006.01724137931,23794.03415991393,50168.0,24918.4,73753.6,4587.0,85664.0,2.3557466042361996,-1.992048189242438,-3.647178898005601e-17,0.7280320210178353,0.02352389378453701,0.23443786551140425,-0.04317277958349729,-0.4577874820172381,0.4425440365617994,-1.1597959950816028,1.2794670319827188,266515.9519826538,258850.14956851,7664.954669370609,0.0,0.8477447731753854,33.77060409801027,97.12400740239879,2.8759925976012153,0.0703125,0.1640625,855.7646283879697,1172.9621941051637,0.7295756271503877,0.05228272581094551
k67g_Video2,8.489836291749826,4.689698296076286,15.89825119236884,3.287773725295177,11.208552896292552,6.724137931034483,8060.307692307692,2975.868440005744,2712.2563806831045,0.33649539002977896,2977.347421223574,7432.0,5603.200000000001,10556.8,3774.0,12794.0,3497.125,884.1626600207679,3309.5,2766.0,4254.0,2011.0,5405.0,1.418693087140534,0.4236774034074701,1.4527683624174013,1.0467464516834588,1.7267622902602353,0.7627786271878596,2.3038156553048847,28841.8064516129,16375.570434623436,29477.0,12490.0,45191.0,700.0,56654.0,1.7035636787107769,-1.5576826977395895,-1.0780648404636002e-17,0.5319551531482101,0.3924486668163909,0.42279520514974506,-0.08093508070607848,-0.34098321154255773,0.30300917890499535,-0.8014175614553456,0.9726206145055228,218520.0061054909,209853.3253001325,8665.480978656915,0.0,1.1998267014888921,24.217158380129316,96.03444613018736,3.965553869812638,0.0703125,0.1640625,1052.128376923547,1656.9309847408986,0.6349862405935228,0.004420572398552647
kkf5_Baseline,11.987431871676538,7.1022727272727275,18.315018315018314,3.538519523609273,11.212745587745587,8.0,5479.5,2213.669075428892,1676.6638750805123,0.3059884798029952,2248.0593535631697,5267.0,4060.3999999999996,6872.400000000001,3276.0,8448.0,2520.181818181818,721.2757407641519,2316.0,2035.0,2851.0,1728.0,4272.0,1.8206631572255227,0.39357612695553007,1.8186532817758527,1.5711947926262848,2.093848620704333,1.1489315407979532,2.4829310065495043,15848.285714285714,7939.672694122593,17007.0,8147.0,23120.0,984.0,28706.0,1.7846723546880956,-1.5533951253545757,1.8947806286936004e-17,0.6644737644140615,-0.016783439238258424,0.33976424357792495,-0.09629356328505931,-0.39392047303272915,0.42510689547482267,-0.9663627641477918,1.134976965895636,309996.7221741045,188973.55033895763,121009.73568319982,0.0,13.436151947038864,1.5616392290425725,60.962496644238385,39.03750335576161,0.05940594059405941,0.17821782178217824,782.6502072693622,795.0424709487191,0.9844130796376585,0.1335313926245223
kkf5_Breathing,11.741561890439714,7.847240387130526,13.824884792626728,1.0984644573203017,5.977644405496202,11.333333333333334,5163.058823529412,759.8808664056995,577.6964876420056,0.1118903555793886,759.8871527065613,5092.0,4802.8,5388.8,4340.0,7646.0,2496.3714285714286,266.3804031524719,2507.0,2376.2,2642.4000000000005,1519.0,3072.0,2.6315574598656193,0.1566826590896935,2.611530915762156,2.5158733283213337,2.7668672900319145,2.218785289664443,2.995697464424012,44103.77464788732,26143.280968160867,43862.0,17627.0,71042.0,76.0,88872.0,1.804487678621449,-1.6056723320192001,-3.6632425488076276e-17,0.9354220468422715,-1.3509391812665394,0.1836034782308019,-0.1223612275000297,-0.886890793032492,0.8970556590271418,-1.2351117723745064,1.4488194580667901,68052.91126622845,63270.808795065306,4781.405207967686,0.0,0.6972631954539458,13.232680779623418,92.97391675198902,7.026083248010984,0.09375,0.1640625,268.65845676468956,314.2625778873813,0.8548852955090491,0.011074312957735977
kkf5_Counting1,12.349852800358807,7.486897928624907,17.942583732057415,3.405146688030961,10.455685803432509,10.0,5237.6,1526.7441028396197,1430.0984022087432,0.2730446010021275,1579.6337128165715,5125.0,3891.6,6208.0,3344.0,8014.0,2609.181818181818,812.1869263327163,2219.0,1873.0,3435.0,1624.0,4098.0,1.8209069268581046,0.531478005089371,1.687683611033623,1.5545698736106794,1.9510677920040227,1.1068652335555706,2.981736059781572,16441.304347826088,8808.430074969845,17496.0,7897.200000000001,25324.4,309.0,29010.0,2.1671444462436416,-1.4014200996752837,1.2316074086508403e-17,0.6942287357111299,0.09140247386558942,0.4905999266020985,-0.05945042790579902,-0.5410434454140939,0.4842838898112495,-0.9833461047202531,1.1055660371091434,98432.24881789151,80991.62173646616,17436.851821330692,0.0,3.775260094654081,4.6448534727689905,82.28474831412291,17.71525168587709,0.13740458015267176,0.183206106870229,539.7855541272334,799.4845561707589,0.6751669559604884,0.03326892045416274
kkf5_Counting2,13.118072002028866,9.372071227741332,17.142857142857142,2.4716254858001805,7.770785915115811,12.0,4756.0,1655.9275546097126,981.0049269329215,0.20626680549472698,1670.6699799236776,4453.0,3922.0,5944.4000000000015,3500.0,6402.0,2434.6363636363635,511.5079796280216,2204.0,2022.0,3208.0,1908.0,3243.0,2.116428885713496,0.4948025358396914,2.1845905404154022,1.5579190390997635,2.572262003603397,1.344527704808018,2.8051292397859635,14457.6,8467.628229911845,14064.0,6301.4000000000015,22884.600000000002,242.0,28778.0,1.7809071979918218,-1.380485706828057,-6.252776074688882e-17,0.7786036527392732,-0.7801229308602351,0.374395891263471,-0.11573910671993273,-0.6247377736824,0.554774089390743,-1.1091206167468761,1.4519803856394535,154328.30678860366,65403.867712263906,88922.07573336021,0.0,2.3633429795582472,0.7355189043087851,42.3803452951568,57.61965470484321,0.1168831168831169,0.15584415584415587,585.4588015090924,324.9668896039148,1.8015952401263944,0.08701137698962969
kkf5_Counting3,12.551839237898614,7.9113924050632916,19.880715705765407,3.8807713539525284,11.969323300702115,10.0,5214.6,1587.679228727684,1464.113670450488,0.2807719998562666,1598.0009734387245,4981.0,4142.4,6509.6,3018.0,7584.0,2802.6666666666665,546.9952264670851,2779.0,2212.8,3305.8,2150.0,3734.0,2.09638908269088,0.42600101234227644,2.098230102611169,1.8779674510664388,2.518307375936859,1.2361527036278595,2.6263159713118256,15421.666666666666,8525.416081639614,16648.0,6780.0,23776.0,1055.0,28529.0,1.5875462672860403,-1.6382801677603784,7.294905420470362e-17,0.7112504812195354,-0.63474533096106,0.2107706593593554,-0.03327101353076297,-0.4943688074005361,0.4936968678432305,-1.0595303568542493,1.2907819011753676,18953.515528872504,14868.269696017607,4084.7759623663696,0.0,0.46987048852659874,3.6399229316371624,78.44791789144745,21.552082108552554,0.08450704225352114,0.16901408450704228,561.3293744911864,846.790542119019,0.6628904629549934,0.0332689204541623
kkf5_Math,12.969000069487453,9.727626459143968,16.33097441480675,2.1466188956712093,6.603347955662782,11.0,4756.181818181818,1175.7323504947885,791.9258250598311,0.1665045314357992,1190.8581779540332,4798.0,3912.0,5530.0,3674.0,6168.0,2354.6666666666665,431.62934201568004,2316.0,1945.8,2861.0,1812.0,3064.0,2.063491311661078,0.4942699205637324,1.9298049204826593,1.667403065276114,2.6245010178426607,1.4420523760680117,2.9677553983884364,14356.92,8648.882998029283,13956.0,5638.800000000001,23192.800000000003,743.0,28999.0,2.03373624732229,-1.8845480334973328,-4.5474735088646414e-17,0.7826702122431082,-0.06955087131025595,0.19099786799241603,-0.08457303718272294,-0.4593953926492613,0.4987733966822969,-1.306992273425533,1.5071339944117472,113490.62143162698,72463.68224741731,41024.76452391953,0.0,2.17466029014114,1.766339992156866,63.85115340720221,36.148846592797796,0.12857142857142856,0.17142857142857143,415.6841589476318,350.58747838449676,1.185678852145832,0.09531017980432521
kkf5_Reading,12.396663682598268,7.776049766718507,19.595035924232526,3.3139308629898547,11.818986157514018,11.0,5182.181818181818,1843.5905836166553,1327.1101768457672,0.25609101019759034,1848.1402544179377,4944.0,4020.0,6240.0,3062.0,7716.0,2432.909090909091,572.5154153614087,2354.0,2004.0,3014.0,1520.0,3325.0,1.8195410890107089,0.6090747876939662,1.6010348831684809,1.283205072115791,2.477510840642838,1.1028475822320574,2.8955547365784753,15036.291666666666,8474.986315029102,15415.5,6531.200000000001,22623.800000000003,902.0,29404.0,2.035175014946095,-1.38962511219061,-3.979039320256561e-17,0.7089932646256765,0.2465373833308253,0.6152371833575366,-0.08500513875948007,-0.4705945509843362,0.3926738277298253,-1.0750361145624505,1.4606688860539614,165119.54864874497,66490.09359755441,98624.91379340323,0.0,4.541257787320069,0.6741713735419433,40.26895837524923,59.73104162475078,0.11920529801324503,0.15894039735099338,651.8077017035008,715.1828297715206,0.911386116346968,0.09531017980432521
kkf5_Relax,12.100605618511112,8.342602892102336,15.94048884165781,1.9222662236167922,7.597885949555474,11.2,5090.928571428572,1091.4533068288601,848.6369713744938,0.1666959100815584,1091.789967591447,4998.0,4331.2,5780.800000000001,3764.0,7192.0,2530.2758620689656,418.74046744079163,2482.0,2157.0,2836.8,1949.0,3552.0,2.5999741716658216,0.185208918892791,2.574894299724342,2.4264718806819427,2.763219047635694,2.3115588482945233,2.985423801971092,36313.83050847457,22229.842414373587,35364.0,13213.600000000002,58924.60000000001,830.0,74208.0,1.8251397829894802,-1.4913954865266201,-2.880066555614273e-17,0.8973743320923142,-1.2273093002536817,0.27649214973351,-0.17255558245898311,-0.8103859647128124,0.8365807446476133,-1.218313306647274,1.4465839793799722,55999.18026646262,44641.588827226886,11356.445975512448,0.0,1.1454637232881169,3.930947139931468,79.71992050164427,20.280079498355732,0.140625,0.1640625,385.88701730358423,455.61051761188895,0.8469668771612981,0.01872913791104036
kkf5_Speaking,11.68902250164987,8.984725965858042,16.034206306787816,2.0098869793770557,7.049480340929774,10.0,5275.4,1413.7518248342678,842.1990501063273,0.1596464818035272,1431.3875164406816,5336.0,4592.8,5902.799999999999,3742.0,6678.0,2385.4545454545455,502.71614322712674,2444.0,1816.0,2971.0,1578.0,2996.0,1.9318835850404261,0.6507255213650497,1.7583462970815504,1.374780126281177,2.2793581258266813,1.0707807294347098,3.4795011257888766,14069.782608695652,8427.212561780832,14425.0,5420.6,22027.0,481.0,27885.0,2.620494597325819,-1.5431041137364039,3.031649005909761e-17,0.7563030525247707,0.6206702287019485,0.6072142009708622,-0.01634264795059464,-0.5143635023900623,0.42371616278073293,-1.175991127841237,1.3505141126867581,58770.29928904654,46701.49212000677,12068.324382868252,0.0,0.4827861715181017,3.8697577756778303,79.46509773043469,20.53490226956531,0.13533834586466167,0.1804511278195489,499.8367511275834,268.11691295467665,1.8642492397041637,0.10536051565782678
kkf5_Stroop,13.31296979936443,9.074410163339383,16.46542261251372,2.582886703446234,7.391012449174337,11.0,4697.454545454545,1794.3016914666273,995.3068383565636,0.21188216484599398,1795.6355977758963,4336.0,3760.0,5540.0,3644.0,6612.0,2360.6363636363635,353.1912365656556,2428.0,2029.0,2626.0,1801.0,2998.0,1.409665530179183,0.32009720830649085,1.3644520805805649,1.1500753057889057,1.6808202507692558,0.9104721614203255,2.0584158159415606,15797.375,8222.40250176563,15825.5,7836.000000000001,24347.600000000002,2012.0,29158.0,1.362066348323211,-1.1648732789871155,1.5158245029548805e-17,0.5213276663263844,-0.2728407782805031,-0.05398542054587068,0.010350048367241575,-0.338975445403263,0.34542411355805086,-0.9467219424341304,0.8755892121352228,152105.68597447418,55732.02110639682,96369.23795035505,0.0,4.42691772229378,0.5783175450148041,36.64139366893876,63.35860633106124,0.13138686131386862,0.17518248175182483,634.3814467652722,329.08719209352404,1.927700202276441,0.09531017980432521
kkf5_Video1,14.10841754234538,6.991377301328361,18.645121193287757,2.8221970768445073,11.653743891959396,12.832369942196532,4467.5675675675675,1320.7069889333075,1123.7996488876606,0.25154620090044433,1320.7361583601776,4232.0,3594.8,5015.599999999999,3218.0,8582.0,2111.95,510.6313224822778,1996.5,1744.6,2370.0,1544.0,4274.0,2.2042482414568996,0.449967901801907,2.107811752122835,1.829191441004274,2.563102077651979,1.5802546610135306,3.6876223082854196,42314.784810126584,24802.902122799802,41015.0,17851.4,68402.8,885.0,85363.0,2.6811198510135847,-2.9349208062739867,5.914344158928001e-18,0.8240670902207284,0.008560548145105873,0.16517042794067435,-0.06845248561781199,-0.6532409936512774,0.6145579188046446,-1.138799364079577,1.3691875395323256,67065.02487412722,54691.583202569615,12372.46648195694,0.0,0.9751896006612369,4.4204268633362345,81.55126846625309,18.4487315337469,0.09375,0.1640625,466.9404339176041,655.7246297977962,0.712098360651167,0.022464364598897557
kkf5_Video2,14.235031674486073,8.154389779831476,18.610421836228287,2.4402396733433505,10.456032056396811,12.931034482758621,4368.16,1183.1118307948184,923.9431878638426,0.2115177071956711,1184.136464545648,4190.0,3698.0,4666.4000000000015,3224.0,7358.0,2178.6,457.37214606925943,2096.0,1822.0,2302.2000000000003,1578.0,3634.0,2.3210332807936584,0.3910777993155722,2.2525547914041204,1.9881815134457193,2.559355719788594,1.6735836395000023,3.0289777838987755,31249.05769230769,16265.610923301037,31793.0,15348.800000000001,48037.4,1592.0,57142.0,1.9428289746606933,-1.6189096941177663,-4.018241678091601e-17,0.839294438076869,-0.861422117721971,0.22674911391268804,-0.0700508087894065,-0.6984166653451641,0.6716816663242203,-1.257057048644771,1.4072570039837085,26116.27134077359,17906.556931499632,8208.802660590383,0.0,0.9117486835750841,2.1813847490167073,68.56714673353869,31.432853266461308,0.0703125,0.1640625,418.29319922852363,511.6777881188186,0.8174933697364056,0.035808403197669314
kycf_Baseline,13.297437364204212,8.35421888053467,19.157088122605366,3.480895676814583,10.802869242070695,11.0,4856.0,1981.850660367728,1340.7626052498495,0.276104325628058,1981.8511548549754,4358.0,3620.0,6302.0,3132.0,7182.0,2593.5454545454545,912.2837839616238,2082.0,1718.0,3278.0,1581.0,4501.0,1.2797175980777118,0.4990299684697162,1.1136124533653624,0.9574636959485858,1.3984413249482772,0.8473860300520317,2.704776983155791,14344.916666666666,9180.932995056779,14466.0,4331.0,24392.200000000004,555.0,29084.0,2.0561524271203857,-1.4955797850857073,7.579122514774402e-18,0.5073521652657916,2.8459806559132046,0.43505549295344764,0.013021178082340372,-0.2625724114201331,0.22674460418082948,-0.7807617165263029,0.754438185389553,174109.1672390872,83582.79276534209,90523.24133202987,0.0,3.1331417152263916,0.9233296503244849,48.00683284681385,51.993167153186135,0.125,0.16666666666666666,700.6900206225289,642.4620650279671,1.0906325194344775,0.09531017980432521
kycf_Breathing,13.242857324735164,4.851228978007762,17.793594306049823,3.3335512067603,12.942365328042062,11.666666666666666,4988.971428571429,2702.579938736228,1975.655399184415,0.3960045527360608,2702.623213711841,4292.0,3763.6,5852.0,3372.0,12368.0,2588.3030303030305,1182.1444172875624,2070.0,1874.8000000000002,3207.800000000001,1571.0,6923.0,1.8575733475850826,0.7986504084408452,1.4762065393526473,1.2996851348779468,2.354448723451794,1.2117487614445355,4.328458977428853,41041.614285714284,26638.09677151067,36588.0,14978.400000000001,71051.6,46.0,87353.0,3.3967051664095145,-4.397121599890888,-6.631732200427602e-18,0.7908177497576612,5.793208599294241,-0.14706729280785533,-0.01474500977431593,-0.30483515523512683,0.319449965040058,-1.2363164354033997,1.3011859597800748,1070481.1365680355,1028322.6833590196,42155.32451317979,0.0,3.1286958360161217,24.39366071153162,96.0620092890117,3.9379907109882977,0.09375,0.1640625,955.5063006895555,1041.7442121078511,0.917217767647777,0.07486445015166066
kycf_Counting1,14.362135659786967,9.746588693957115,19.392372333548803,2.730787300213399,9.645783639591688,13.0,4344.307692307692,1349.8043068040147,893.1778515817625,0.20559728151007353,1364.394615449162,3984.0,3729.6000000000004,5118.800000000001,3094.0,6156.0,2636.5,746.0087465975181,2558.5,1851.8,3463.2,1787.0,3735.0,1.5420752389932981,0.45769318443436413,1.4696881228793073,1.2145683395285185,1.7922060756320313,0.990575138081638,2.8099886361271373,14783.24,8461.670999418497,15111.0,6368.200000000002,22921.0,953.0,29191.0,1.9731633979853285,-1.4890765163642916,2.842170943040401e-17,0.5782352620028813,0.7354899551275249,0.1471725557713061,0.015739979803705152,-0.36881529530780155,0.37193769641234764,-0.9313291741415247,0.9190771252270237,63470.071779903315,19139.271726190746,44325.034133889145,0.0,5.765919823425967,0.4317937278599324,30.157537322455248,69.84246267754475,0.0784313725490196,0.19607843137254902,477.2278893079629,350.43268889252386,1.361824693969479,0.08004270767353638
kycf_Counting2,13.726222480882086,8.14111261872456,18.610421836228287,3.449971996231976,10.469309217503728,11.0,4701.636363636364,1372.2499626525776,1351.3287247424475,0.28741668224151984,1400.966380752943,4460.0,3438.0,5508.0,3224.0,7370.0,2567.6363636363635,680.989557085499,2740.0,1840.0,3201.0,1501.0,3722.0,1.0924893077770645,0.37064937518055907,0.9720809656511078,0.7998232080845724,1.2591388843641245,0.7790906115047904,2.0690245441985775,14462.458333333334,8166.232658429297,14905.0,6226.200000000001,21923.4,467.0,28711.0,1.4831767041005504,-1.514904164118877,2.2737367544323207e-17,0.4292540154851627,1.802799422709917,0.054476784973894486,0.011650473146267406,-0.23789160407213514,0.19398951008846926,-0.6416904213693205,0.7466603297943504,46788.25320920802,39477.21084758998,7310.577175012189,0.0,0.4651866058556177,5.400012872105978,84.37503142597679,15.624968574023221,0.08823529411764706,0.17647058823529413,485.16362703731204,756.645058795734,0.6412037208165898,0.09531017980432521
kycf_Counting3,13.502752833935585,7.100591715976331,19.788918205804748,3.9733452700038465,12.688326489828416,11.0,4882.545454545455,2481.5529734422353,1567.225015093201,0.32098523806556206,2481.9829975243583,4814.0,3578.0,5656.0,3032.0,8450.0,2680.1,790.7284552866427,2646.5,1821.0,3595.0,1637.0,3656.0,1.364707974791085,0.3644338474328429,1.2245409785563277,1.0135788067627147,1.7688595648416248,0.9796716391856581,2.0934584274243213,14761.521739130434,8564.121975196824,15695.0,6214.000000000001,23662.200000000004,280.0,28030.0,1.284254770201886,-2.0198485036805796,-2.842170943040401e-17,0.5581454457747691,1.3627322627782341,-0.6546432730095507,0.056718437440532975,-0.3165054004219867,0.3138567855700476,-0.9259883755927526,0.912594855878074,98028.94828585604,75966.0061482984,22061.82345937113,0.0,1.1186781865105528,3.443323997592346,77.4943263074703,22.505673692529708,0.08219178082191782,0.16438356164383564,877.3614676973225,669.7196017737573,1.3100429872048305,0.09531017980432521
kycf_Math,14.378165471135254,10.416666666666666,19.65923984272608,3.2327499933907897,9.242573176059414,13.0,4392.7692307692305,1482.6436973640475,990.0115114984311,0.22537298444085743,1484.746892009993,4270.0,3474.4,5543.6,3052.0,5760.0,2565.2727272727275,852.3799932498193,2339.0,1691.0,3467.0,1520.0,4141.0,1.3718916753872128,0.2976116328409871,1.346019805581337,1.0858570449673308,1.5658152640767793,0.9699611439816387,1.9993133194853892,15087.076923076924,8933.122156089734,15247.5,6767.0,24759.0,106.0,29386.0,1.300296360973355,-1.2799882606607413,7.105427357601002e-17,0.5065879534485127,-0.15185951141338272,-0.03593764167885765,0.012820847265666046,-0.34498322899191647,0.31510101213471226,-0.8887899642097538,0.8361308470651097,146073.8416481456,133540.87337457782,12531.975397718094,0.0,0.992875849704701,10.656011453620778,91.42073595261128,8.579264047388731,0.12,0.16,524.1937062448067,487.3470130318961,1.0756066872836236,0.026595320104917164
kycf_Reading,12.206817616194186,8.484162895927602,16.666666666666668,2.399504432827176,8.182503770739066,10.0,5114.8,1420.9876933637947,1035.006937174819,0.20235530952819641,1438.2932787006812,4802.0,4271.6,6061.200000000001,3600.0,7072.0,2711.8,792.8707082494598,2971.0,1714.3999999999999,3416.4,1561.0,3838.0,1.5463734840451016,0.34471899123470934,1.5668092584552205,1.1891232943555923,1.784202587631009,1.035270495052336,2.28601725431051,15725.772727272728,8549.027642379295,16201.5,6453.200000000001,23987.2,2105.0,29223.0,1.5361419558100413,-1.4862381491454797,4.168517383125921e-17,0.575283769967682,0.010505276422779097,-0.14347351418797868,0.035632022987077086,-0.3525194689334496,0.37263405037437275,-1.0110178129739942,0.8952909039944785,72864.45391198834,23196.510186413736,49664.59098262433,0.0,3.3527429502782033,0.4670633489064528,31.83661763853628,68.16338236146372,0.08888888888888889,0.17777777777777778,502.3950169800848,527.8704596984209,0.9517392150852871,0.10536051565782678
kycf_Relax,13.493766005822152,7.053844345168117,19.292604501607716,3.206901416953079,12.2387601564396,12.0,4759.0,2028.6559083029601,1361.201895385104,0.28602687442427066,2028.7394761449696,4250.0,3789.6,5902.000000000001,3110.0,8506.0,2496.689655172414,768.3262643653893,2227.0,1863.4,3040.2000000000007,1650.0,4743.0,1.6942929428647264,0.6086126542248449,1.50308842460669,1.296115834065308,2.032933620809362,1.1692885145364933,4.4159708333861705,37357.311475409835,21544.224732610186,36985.0,14897.0,59548.0,837.0,74101.0,3.5245737335848615,-2.6041706628726256,2.1979455292845766e-17,0.7026156080182626,4.276762515427719,0.04418313436215676,0.024629255556223733,-0.34844602617945775,0.3677000905068247,-1.1270158076571375,0.9915473084032163,277745.63465112454,227284.4412888016,50459.06621985069,0.0,2.1271424722705707,4.504333082552913,81.83249478179836,18.167505218201647,0.140625,0.1640625,717.238174727589,623.9376150253482,1.149535077635046,0.03613651277780461
kycf_Speaking,11.642959843479137,7.15307582260372,15.690376569037657,2.55601057174284,8.537300746433937,10.0,5448.0,2187.9759178939676,1374.8189699011284,0.25235296804352575,2209.579044876095,5002.0,4352.8,6620.0,3824.0,8388.0,2775.1,677.8401655257676,2789.5,2149.6,3252.2000000000003,1800.0,3986.0,1.420140039924348,0.27257980443834584,1.4018386445640663,1.1813038692344828,1.6118221276513922,1.0524652524918605,2.0497120151719628,13945.954545454546,8821.346446790167,14599.0,4464.0,22180.600000000002,165.0,29080.0,1.2885850618060846,-1.153022387588717,-3.789561257387201e-18,0.516647913124276,-0.6319876491779826,-0.13632657138779425,0.03922611895782375,-0.3561504562078235,0.38821598778969657,-0.9297833900479902,0.7760599368910844,229621.10701075112,138762.6182181265,90850.87549708679,0.0,7.613295537840829,1.527366879613351,60.4331287211857,39.56687127881429,0.08275862068965519,0.16551724137931037,773.5663043078425,572.2496541428982,1.3517986401695106,0.10536051565782678
kycf_Stroop,13.920318173355236,7.684426229508197,19.023462270133166,3.2688325448870277,11.339036040624968,12.0,4591.666666666667,1807.214705488957,1251.5991992469296,0.2725805878577705,1812.243210649568,4470.0,3528.4,5373.6,3154.0,7808.0,3046.3333333333335,798.0682232045634,2798.0,2280.8,3870.2,2127.0,4170.0,1.1911932626128956,0.1844816415900721,1.223070695704344,1.053829551020379,1.3028030401702146,0.8169291883774039,1.590559462752465,14822.04347826087,8772.10429604655,14435.0,6196.800000000001,23495.800000000003,592.0,29083.0,0.8909621770474287,-0.8585360357675272,-4.736951571734001e-18,0.40815318404448364,-0.7214153918575668,-0.2876901686077324,0.05131058910322154,-0.3039534543247564,0.3064629892314641,-0.7399456843253096,0.6001673767454287,219326.74649299076,180924.326215036,38399.663685310865,0.0,2.7565926438776303,4.71161226040231,82.49180871515317,17.508191284846827,0.08333333333333333,0.16666666666666666,638.9468866556454,647.1822204343076,0.9872750926730717,0.08701137698962969
kycf_Video1,14.669428508475848,5.803830528148578,19.907100199071003,3.8286764050847557,14.103269670922426,12.832369942196532,4502.918918918919,2592.955561364266,1665.0112957717372,0.36976266411909553,2594.555795849798,3944.0,3306.0,5558.400000000001,3014.0,10338.0,2389.3142857142857,836.8777269087273,1963.0,1735.8000000000002,3213.6000000000004,1501.0,4293.0,1.3862867163366488,0.4828375686289672,1.255203481075653,1.0712891558425568,1.5624818180096671,0.8782447374081281,2.9925657950561595,44427.95945945946,23953.24378667244,44009.5,19977.800000000003,68773.40000000002,1028.0,85530.0,2.278685094205734,-4.135866084177985,2.9571720794640006e-18,0.6227581067066934,9.263110181024471,-1.2888763398096603,0.0061505874024010716,-0.27993680974129925,0.3067856545071499,-0.8360695887429548,0.8799253585121953,787981.3269718755,703349.5993641918,84627.48161015104,0.0,4.245997532749849,8.311125251301643,89.26015950800141,10.739840491998596,0.09375,0.1640625,916.7482303780217,726.1493879650214,1.2624788309016401,0.07435417542091605
kycf_Video2,13.095402335211048,6.5659881812212735,18.820577164366373,3.7100477964225567,12.2545889831451,11.379310344827585,5017.0,2321.1010093685304,1607.9952227427905,0.32050931288474993,2322.690148041603,4781.0,3538.3999999999996,6122.800000000001,3188.0,9138.0,2296.9583333333335,799.477719054064,1856.0,1632.1999999999998,2871.2,1520.0,4263.0,1.4411561878471582,0.46695482275772043,1.3073734618113035,1.0281160319684939,1.8547390057653872,0.8796349449411943,2.427643762187402,28510.979166666668,16801.075947055673,27591.0,12080.6,45775.600000000006,514.0,56571.0,1.724006160258005,-2.597817805751183,7.350442094070002e-18,0.5922043931419878,2.60869391083203,-0.4088943409718787,0.028425908556565214,-0.2959751831850648,0.28141224767222783,-0.9112777774204014,1.038605164951001,521628.08191966393,419038.24076870916,102586.20394708125,0.0,3.6372038735578345,4.084742632497335,80.33332122635169,19.666678773648314,0.09375,0.1640625,820.6331317717139,799.5124492230156,1.0264169526931368,0.08183055042857301
ql3b_Baseline,13.59222115653704,7.651109410864575,19.35483870967742,4.146274608800947,11.703729298812846,11.0,4892.727272727273,2518.5311909920833,1605.0971701488465,0.3280577642444688,2542.9000766840995,4296.0,3418.0,6420.0,3100.0,7842.0,2519.1,789.4266843729062,2394.5,1716.6,3439.8,1619.0,3619.0,1.288499776145405,0.2985932096595336,1.2418973165282479,1.0306566889885094,1.5522252387463147,0.8850781224782405,1.8062910764715034,13972.521739130434,8554.976801582477,14694.0,5246.8,22313.800000000003,507.0,28448.0,1.0981196328401115,-1.6336078364509077,-2.3684757858670008e-17,0.49243214433983906,0.9905396282837344,-0.603271416289603,0.027367251934847465,-0.2940143058738332,0.3186881811282527,-0.7696888571707334,0.7782102392324575,254857.26876383746,231973.87777380773,22881.386064096954,0.0,2.004925932760251,10.138104270606078,91.02181147074513,8.978188529254854,0.08823529411764706,0.17647058823529413,890.4352418901669,673.9933234090676,1.3211336239746905,0.09531017980432521
ql3b_Breathing,12.295373327886452,4.654771140418929,19.893899204244033,3.6764465134548066,15.239128063825103,10.666666666666666,5492.625,2945.449850542418,2223.633593777311,0.40483987051315373,2945.450444767429,4875.0,3841.2,6394.0,3016.0,12890.0,2779.6129032258063,1323.4030102638583,2560.0,1961.0,3236.0,1517.0,8676.0,1.727390356148489,0.6907366450012692,1.4976483459052963,1.2827208219653956,2.0805749904508097,1.0548284554502718,3.729208144497494,43979.723076923074,26829.56033844168,44500.0,15695.0,74574.6,6.0,87888.0,2.871684162689623,-4.007343011046852,3.347445777358694e-17,0.7650805150929734,5.4055766590808965,-0.5236720551846117,0.0007208532392173977,-0.2792923721307717,0.2906029273279364,-1.0616523106713187,1.3069014193197306,355691.71297302074,330734.9986444002,24954.346530535993,0.0,2.367798084505037,13.253602863921452,92.98422995542279,7.015770044577205,0.1171875,0.1640625,1041.3737814817232,1184.0774233270738,0.8794811563551516,0.06842367582305897
