,meanHR,minHR,maxHR,sdHR,modeHR,nNN,meanNN,SDSD,CVNN,SDNN,pNN50,pNN20,RMSSD,medianNN,q20NN,q80NN,minNN,maxNN,triHRV,max_ecg,min_ecg,mean_ecg,sd_ecg,ku_ecg,sk_ecg,median_ecg,q1_ecg,q3_ecg,q05_ecg,q95_ecg,totalpower,LF,HF,ULF,VLF,VHF,LF/HF,rLF,rHF,peakLF,peakHF,SD1,SD2,SD1SD2,apEn,sampEn
iqyg_Relax,74.56042665073961,51.81347150259067,98.03921568627452,7.439788165001258,46.225744183683844,73.6,812.6630434782609,60.041648976463286,81.16954574195073,0.0998809363774422,54.34782608695653,158.96739130434784,60.04169771484543,818.0,758.4000000000001,862.0,612.0,1158.0,2.944,6.246621843530219,-3.433509064415838,0.00023976935574353695,0.839063241546502,17.40933964713099,2.641787545431698,0.005277088475629239,-0.09957876099950896,0.06703511337379749,-0.9533545767456987,0.35444658404418666,457.5452641257401,160.7920443529048,226.31277871600855,0.0,45.95410453131108,24.486336525515643,0.7104859268891605,41.537081113629064,58.46291888637094,0.046875,0.21875,21.227928572439758,53.492407834756015,0.3968400270560859,0.0007066369702117825,0.007739120992955384
iqyg_Speaking,93.1161128287442,66.07929515418502,114.06844106463879,10.429636100846722,47.98914591045377,91.0,653.0769230769231,33.05794389130981,78.62796398357821,0.12039617571101492,6.593406593406594,35.16483516483517,33.06155874526588,630.0,596.0,716.0,526.0,908.0,5.055555555555555,5.138262809675301,-3.1330429672365026,-1.4739739284289933e-05,0.8278026784131145,12.261753487487981,2.1401443624241683,-0.0010070154413306348,-0.18263090650014402,0.0885400359811345,-0.9050967722140033,0.9930761701572737,225.6537799093777,93.44013759623614,115.56586140043098,0.0,0.0,16.64778091271056,0.8085444651554138,44.70691656928285,55.29308343071714,0.07017543859649122,0.3508771929824561,11.687748148814785,54.010072220230995,0.21639941715235866,0.0006459141330781293,0.01726306742378071
iqyg_Stroop,82.92358519188078,67.72009029345372,98.6842105263158,7.475069654905487,30.964120232862072,81.0,729.358024691358,36.52136361090588,64.65622455630961,0.088648129406227,14.814814814814813,39.50617283950617,36.522595745647656,732.0,664.0,790.0,608.0,886.0,3.6818181818181817,5.26223164554498,-3.3691433155763777,5.0963463267122336e-05,0.8369439279712639,14.453052814398902,2.3283929512132766,0.00038705493531984074,-0.13900939634087192,0.07801875222497807,-0.9332576529191545,0.6886381623446032,827.2144333359607,405.7645262902743,395.22077937926343,0.0,0.0,26.229127666423025,1.0266781188164524,50.65817355426998,49.34182644573003,0.1415929203539823,0.17699115044247787,12.91225193372558,44.09801228513594,0.2928080261358605,0.003845322473059909,0.013751171612824409
iqyg_Video1,76.54585130831212,64.65517241379311,86.20689655172414,3.1471666968167056,21.551724137931032,75.95375722543352,785.1689497716895,29.832742231448652,32.315563694416475,0.04115746515933055,26.331811263318116,117.1765601217656,29.83409784953138,786.0,760.0,810.8,696.0,928.0,8.439306358381502,5.522886009840421,-3.3402924015424897,-1.6347144805451068e-05,0.8358980154434399,16.229096256423258,2.503412390371287,0.0015264625052575232,-0.11275280528178191,0.07805792883279075,-0.9389934114070334,0.37712385941549326,114.14097936941732,34.11615402668774,61.57943846769004,0.0,7.248374550015637,11.197012325023913,0.554018595745852,35.65070567768531,64.34929432231469,0.0625,0.265625,10.547467166623818,20.27483316687092,0.5202246094857333,0.00338025345711479,0.0035163154027558832
iqyg_Video2,77.67522013444982,58.02707930367505,98.36065573770492,6.933820370275867,40.333576434029865,76.55172413793103,778.4459459459459,44.00941846785159,67.99794152128588,0.0873508839957496,18.28828828828829,87.52252252252252,44.01885804908594,788.0,729.6,821.2,610.0,1034.0,3.645320197044335,5.827725573873501,-3.4685085623457557,-2.287419929748175e-05,0.8272847499115222,16.101013925718423,2.5280624974978405,0.0027623634933647417,-0.1205703624858606,0.07482277506342765,-0.9433996646819278,0.4222391840925584,316.30330224101283,117.5346681744596,139.57213615825088,0.0,49.170519862088945,10.025978046213346,0.8421069664019144,45.71433590779777,54.285664092202246,0.05309734513274336,0.24778761061946902,15.559679117347168,45.33699434384703,0.3432004997803492,0.0035352830272441516,0.006920442844573795
j9h8_Baseline,76.7285213357668,70.92198581560284,85.47008547008546,3.673793465279727,14.548099654482627,75.0,783.7333333333333,29.513761012723254,36.71923504407768,0.04685169493545127,9.333333333333334,45.33333333333333,29.514998477640738,782.0,756.0,818.0,702.0,846.0,7.5,5.7999107269715715,-2.084771348049273,3.528658880152596e-05,0.8074543804600837,22.88951049571625,4.088709494459561,-0.0060338820123968795,-0.12443029874737921,0.03333111258755728,-0.9660406059461711,0.21088696067696575,270.32930184204463,41.03130541675482,217.5212720895724,0.0,0.0,11.776724335717432,0.18863123143128122,15.869617627676025,84.13038237232398,0.07142857142857142,0.25,10.43469027520788,23.67012152548883,0.44083805247773794,0.012932083670177619,0.006968669316093316
j9h8_Breathing,71.90357503232369,57.80346820809248,99.33774834437087,11.2505880954742,41.53428013627838,70.0,853.9904761904762,75.35950603498084,125.77144768250939,0.1472750003531152,138.57142857142856,217.14285714285714,75.37009166574862,885.0,717.2,976.0,604.0,1038.0,1.5217391304347827,6.656759471105312,-2.1105218813838356,1.3379970426504986e-05,0.8148698062079243,25.644457549896533,4.305621299729607,-0.0037874849838102735,-0.09109587706033459,0.028894302119949224,-0.9746871205780601,0.20313672696739163,3360.8012916240536,158.78449684636166,3035.4993952769073,0.0,8.976020824364822,157.54137867641975,0.052309184147235475,4.970894955138637,95.02910504486137,0.109375,0.21875,26.64360887210175,84.82373097979138,0.31410559951022893,0.0004183810099296359,0.0076110303981360245
j9h8_Counting1,75.58781600374024,65.21739130434783,87.46355685131195,5.716385154722417,22.24616554696412,74.0,798.3513513513514,34.44342330394479,60.612511515593084,0.07592210047993989,14.864864864864865,59.45945945945946,34.443521370260065,794.0,738.0,858.8000000000001,686.0,920.0,8.222222222222221,6.434787781079475,-2.1440169171803896,0.0006694896625580675,0.8193637029072346,24.222508141516933,4.207612650456126,-0.004846892967896211,-0.10563367363843039,0.02815312061403115,-0.9716382408044228,0.18805624718673958,228.08080529628646,103.21852770874104,98.055610660088,0.0,0.0,26.80666692745744,1.052652948810348,51.28255847733209,48.717441522667926,0.07079646017699115,0.24778761061946902,12.17758909274906,41.00030665044668,0.29701214667906367,0.0055823187308718936,0.01515180502060222
j9h8_Counting2,74.80877320847083,63.829787234042556,86.70520231213872,5.5494275275826475,22.875415078096168,74.0,806.4594594594595,46.40029959590352,59.686158744333355,0.07401011674454017,28.37837837837838,71.62162162162163,46.4303868379083,802.0,747.2,860.8,692.0,940.0,3.5238095238095237,6.458710203826591,-2.146773365008845,-1.9613784690973488e-06,0.8123770634710962,23.849536908754402,4.1692451203799425,-0.003647970747847515,-0.10763721214143232,0.028823734199738694,-0.9674761877972402,0.18786293514719182,276.2992577978319,93.61133578215212,86.26862587065492,0.0,0.0,96.41929614502486,1.0851144878846957,52.041002745394636,47.95899725460537,0.07017543859649122,0.17543859649122806,16.4049832466754,38.82605762867478,0.42252508363248253,0.006001021036412535,0.014652276786870375
j9h8_Counting3,72.59458030439748,63.559322033898304,89.28571428571429,6.423831740414136,25.726392251815987,71.0,832.5633802816901,48.855814518283275,68.73683892348713,0.08256048794775318,25.352112676056336,60.56338028169014,48.87125944765492,848.0,776.0,886.0,672.0,944.0,2.9583333333333335,6.585450061060784,-2.1710150633725176,-2.5913571599418474e-05,0.821942070735537,25.795148563748395,4.33021446514242,-0.003163956049046926,-0.10388253011718329,0.026250575307997615,-0.9707110099069898,0.1930214737523963,716.2656947641468,85.66488963784484,587.6129307696186,0.0,0.0,42.98787435668339,0.14578455502271934,12.723557354971385,87.27644264502862,0.1415929203539823,0.21238938053097345,17.27313887313514,45.12394382279155,0.38279320045626614,0.0031941245289979214,0.024491020008295755
j9h8_Math,73.75759359448601,62.11180124223603,93.16770186335404,7.730061055001016,31.055900621118013,72.0,821.6666666666666,51.2134058029895,78.53024894905147,0.09557433949174621,31.944444444444443,65.27777777777779,51.23599087129457,848.0,747.1999999999999,881.6,644.0,966.0,2.769230769230769,7.10034942199531,-2.20975896046507,0.00018559002026846013,0.82081718912766,25.580436563829245,4.30592184314372,-0.004049069809765221,-0.10116865437223621,0.027585373869176855,-0.9681594692839627,0.19160462733361505,1210.0870518498434,208.5956855160944,919.2435002134463,0.0,0.0,82.24786612030262,0.22692103394547683,18.495162090077997,81.504837909922,0.07079646017699115,0.21238938053097345,18.10667326547618,52.49879793826998,0.34489691148293855,0.0007916278523056874,0.020619287202735703
j9h8_Reading,72.80804149089693,62.63048016701461,84.98583569405099,5.871492099314634,22.35535552703638,71.0,829.4084507042254,48.96195941123838,66.22232666030324,0.07984284052576976,29.577464788732392,64.7887323943662,48.965293831447596,830.0,766.0,886.0,706.0,958.0,4.733333333333333,6.933226225933221,-2.317637929580856,7.497916531715513e-06,0.8252514722596552,26.218158923146337,4.337028678329088,-0.0037851966005386394,-0.0977316886676751,0.027160387490274236,-0.9650932939145546,0.2006549059142174,708.4710969915892,232.18005289291034,416.9932379488962,0.0,0.0,59.297806149782645,0.5567957265565172,35.76549685090002,64.23450314909998,0.1415929203539823,0.17699115044247787,17.31066675993358,43.83435890267089,0.394910914480805,0.00547117916638129,0.028631812674327153
j9h8_Relax,67.73414673424027,59.523809523809526,90.09009009009009,5.11963013964071,30.56628056628056,66.8,890.4550898203593,52.52359443268789,61.85967378317473,0.06946972900750595,103.29341317365271,191.61676646706587,52.524922369095584,892.0,844.4,943.6,666.0,1008.0,4.175,7.146704548088005,-2.2613983362434347,-4.52456693608456e-05,0.8270746785868707,27.401153498379504,4.458777790349166,-0.00255933128203351,-0.07672139187666435,0.0251562491638674,-0.995496663374246,0.1785122417412456,511.49244053132827,137.76055701226775,186.176450000999,0.0,19.276858595486168,168.27857492257536,0.7399462016357522,42.52695864619932,57.47304135380067,0.109375,0.28125,18.5698948978228,39.581517951714304,0.4691557034390725,0.004105879765409437,0.005075294264337999
j9h8_Speaking,75.45399820191929,62.76150627615063,93.75,6.374379839111721,30.988493723849373,74.0,800.8648648648649,45.98331222100891,67.59344369380172,0.08440056076777347,27.027027027027028,64.86486486486487,46.02560335708334,788.0,744.0,868.0,640.0,956.0,5.285714285714286,6.614347432764333,-2.095289294623944,-2.0714324650502528e-05,0.7837771316634874,24.534776618303624,4.226013138433053,-0.004273306893500053,-0.10859599085025606,0.03065799226243625,-0.9229920788247303,0.19706822332272286,228.32560164984866,119.62694810777852,68.9121965127306,0.0,0.0,39.78645702933954,1.7359328850543756,63.449395799775786,36.55060420022421,0.07079646017699115,0.3185840707964602,16.25755594644682,44.87581329489013,0.3622788034974292,0.00527916996176403,0.015037877364540559
j9h8_Stroop,71.57805529858001,61.224489795918366,86.20689655172414,5.351406021786766,24.982406755805776,70.0,842.8285714285714,46.21198972256964,61.5973031479629,0.07308402353227911,25.71428571428571,64.28571428571429,46.21562569057152,849.0,797.2,890.0,696.0,980.0,3.6842105263157894,7.166514846235018,-2.1539880128949744,0.00011204631693814194,0.8171921613128421,25.53914190430833,4.307074771416031,-0.0032539507225821896,-0.10014156587949372,0.027794953238826157,-0.9780299561189784,0.1851530523106486,328.21935599406635,75.86754190723305,237.53359337182025,0.0,0.0,14.818220715013055,0.3193971043433622,24.207806981835077,75.79219301816494,0.1415929203539823,0.17699115044247787,16.338405652476016,40.66770480148376,0.4017538174881192,0.006887005343814145,0.029980832211935784
j9h8_Video1,75.1105852171696,64.93506493506493,94.04388714733543,4.801321356190037,29.108822212270496,74.56647398843931,802.0,36.44457322612967,49.923848986976346,0.06224918826306278,46.937984496124024,167.63565891472868,36.44558099182637,806.0,756.0,842.0,638.0,924.0,4.660404624277457,5.670239233174736,-2.016034772503191,-3.133106492480701e-05,0.7876835412477445,23.226588349551484,4.118611485554473,-0.004835310109323015,-0.11676284555758179,0.029369314979734187,-0.9524096628777858,0.20483138639076492,422.58854091669224,30.097697497803416,161.2441228019032,0.0,223.266777265678,7.9799433513076865,0.18665919088896038,15.729806192216708,84.2701938077833,0.125,0.171875,12.88510243282299,32.89844162495142,0.39166300275604676,0.002441549305328916,0.004445349813848317
j9h8_Video2,67.5697346906313,62.11180124223603,76.53061224489795,2.7491479581946816,14.418811002661926,66.72413793103448,889.4108527131783,42.540786380359435,35.41943853881175,0.03982348363612107,52.454780361757116,131.88630490956072,42.540789249848196,896.0,856.0,920.0,784.0,966.0,6.065830721003135,6.314538375815468,-2.170517931292816,-1.0887286283247337e-06,0.8204411449286798,26.59493568854316,4.391320204215072,-0.002560384567714043,-0.08685995071357833,0.025546930562194807,-1.0070789622988037,0.18620810879050345,136.195044677893,63.87092166778384,61.94482300084164,0.0,4.055171578928462,6.324128430339075,1.0310937794901123,50.765444210506075,49.234555789493925,0.10714285714285714,0.23214285714285712,15.04043926328024,19.961717970309365,0.753464170050447,0.007504731092973671,0.004024150299725491
k67g_Baseline,96.9585061571068,82.1917808219178,110.7011070110701,6.098555374802599,28.509326189152304,95.0,621.2631578947369,14.568239078888876,38.952659669024634,0.06269913027037174,0.0,20.0,14.603992459073678,624.0,589.6,651.6,542.0,730.0,7.3076923076923075,6.28113108041272,-2.4724143038970614,6.796476762212666e-05,0.8292682372641749,21.93077030340029,4.216203119030174,-0.017931006644056183,-0.13067062844109817,0.031733883676151126,-0.8667273806574999,0.20332003158821263,88.78577165010044,47.59516336389635,39.27062808432907,0.0,0.0,1.919980201875025,1.2119786640970274,54.791607340922546,45.208392659077454,0.07079646017699115,0.21238938053097345,5.150650321314593,26.607890843471072,0.19357604673045467,0.00852565949700601,0.007579895522769107
k67g_Breathing,92.29723993565736,66.2251655629139,109.0909090909091,10.399818983165886,42.86574352799519,90.66666666666667,658.8014705882352,36.242513778897134,77.89503871660183,0.11823749975398562,37.5,152.20588235294116,36.24252054152625,639.0,584.0,740.0,550.0,906.0,6.044444444444445,6.270247358495951,-1.720024671022555,-4.233539989449601e-05,0.8244956648990832,22.870821197451892,4.29104677468467,-0.01241345852458857,-0.12846845165293622,0.033346861127389396,-0.8971638103163397,0.19181130898358387,1826.834971168085,134.51837882047883,1587.0175361348845,0.0,75.1726679442577,30.126388268464137,0.08476174696096477,7.813858407012478,92.18614159298752,0.078125,0.203125,12.813663630152524,53.67314706251936,0.23873509066325024,0.001263626898836634,0.004227284673811948
k67g_Counting1,92.51607944685587,71.77033492822966,103.09278350515464,6.067939404344502,31.322448576924984,91.0,651.5604395604396,24.27782608690846,46.45290863536865,0.07129485741446649,4.395604395604396,28.57142857142857,24.291745282891654,650.0,608.0,674.0,582.0,836.0,7.583333333333333,6.448435908434703,-1.5597714474677473,1.1134476352530716e-05,0.833200157650908,22.733479651022314,4.274277827329199,-0.015105549219161171,-0.10524644989393064,0.030079005090877332,-0.9001694624590821,0.16771349103324215,119.67429275853424,5.660322558570196,106.49350046435757,0.0,0.0,7.520469735606471,0.05315181240065121,5.046927876380146,94.95307212361985,0.14035087719298245,0.21052631578947367,8.583507729260317,31.7547945247429,0.27030588160701735,0.007206851290100236,0.008279172069020535
k67g_Counting2,89.73755311557571,80.86253369272237,100.0,4.403783780121394,19.137466307277634,89.0,670.2022471910112,20.740575874437663,32.35344823859832,0.04827415660600943,2.247191011235955,29.213483146067414,20.743016349430167,674.0,636.0,700.0,600.0,742.0,7.416666666666667,6.518956044843288,-1.6276791285581447,2.658143049585519e-05,0.8319731537336156,23.20380408410415,4.31653696904272,-0.013632820993453896,-0.09878860691938243,0.02989070911014188,-0.901478764158216,0.15359301718092505,196.16590525309834,15.772794558140674,172.89308594260837,0.0,0.0,7.50002475234929,0.09122860218584121,8.360173294862424,91.63982670513758,0.07017543859649122,0.21052631578947367,7.332900923264489,21.33603148829279,0.34368626270954356,0.0009794643862544028,0.01739174271186922
k67g_Counting3,94.91065585900962,79.7872340425532,104.16666666666667,6.313528796430118,24.379432624113477,94.0,635.1063829787234,15.08776498022515,44.19552015544985,0.06958758617441015,1.0638297872340425,13.829787234042554,15.111058401763438,624.0,595.2,678.8,576.0,752.0,10.444444444444445,6.280522057853925,-1.5942017201636265,-0.00025963168052490603,0.8320553593666778,22.032481238988396,4.216763242250202,-0.019603119247244685,-0.12767333122103092,0.03164760132249153,-0.8890323462838889,0.23472482674933864,75.32713344171087,18.167990028147532,55.32516465387727,0.0,0.0,1.8339787596860646,0.3283856476850863,24.72065610294331,75.27934389705668,0.07017543859649122,0.17543859649122806,5.33433046523306,30.343548763371313,0.17579784443908894,0.005337506063397335,0.010338977795179219
k67g_Math,91.12341906993301,77.72020725388602,104.52961672473867,4.862834940334964,26.809409470852657,90.0,660.3111111111111,20.93783972095212,35.054130980034756,0.053087295352411794,2.2222222222222223,27.77777777777778,20.961173309642138,664.0,632.0,688.0,574.0,772.0,10.0,6.513114287286667,-1.611962896644041,0.00015962605770550908,0.8347521582002295,22.971758791131524,4.28574064423371,-0.014394325414097702,-0.10740221536629233,0.030448214840704337,-0.9112268309045881,0.2002923068794949,148.38340721333202,55.671061608056746,89.58632522531545,0.0,0.0,3.126020379959814,0.6214236544253868,38.32580416162807,61.67419583837193,0.14035087719298245,0.2807017543859649,7.402644225041146,23.56518115586476,0.3141348320676423,0.006029540278674528,0.010682594169971396
k67g_Reading,99.0382028023342,75.56675062972292,109.89010989010988,7.390135828715957,34.323359260386965,97.0,609.6288659793814,16.96565157408737,51.20754607479895,0.08399790254769672,4.123711340206185,7.216494845360824,16.973017802775477,594.0,574.0,630.0,546.0,794.0,8.818181818181818,6.075093346560428,-3.9611243483292955,-0.0020927526466308793,0.832337158239809,20.981786555802145,4.051927661431327,-0.0217082190545377,-0.13907527974198147,0.034690207923076755,-0.8973154980579937,0.24952327099711175,40.21659389931224,4.30401929621379,34.428369845732895,0.0,0.0,1.4842047573655506,0.12501374057207174,11.112196772681372,88.88780322731863,0.07079646017699115,0.21238938053097345,5.998263637642702,35.83262777890656,0.16739669986396236,0.005917484754497604,0.009820046180975461
k67g_Relax,83.73729262475597,67.87330316742081,100.33444816053512,8.189349082187178,32.4611449931143,82.8,723.43961352657,32.76089695232043,70.99836683054238,0.09814000436670144,26.570048309178745,125.60386473429952,32.76660625449168,718.0,654.0,800.0,598.0,884.0,5.914285714285714,7.206322513804748,-1.6582856029931032,0.0005411719551844859,0.8286761790128273,25.508462961669675,4.486766978946234,-0.012272361032341816,-0.09465293243894018,0.03205028427143072,-0.9216079741867547,0.18597713440862734,862.5478459529295,105.14022037309901,682.5193708371144,0.0,55.415136468499526,19.473118274216677,0.15404723274614734,13.348433961370858,86.65156603862914,0.140625,0.203125,11.582726196369736,48.85027903701812,0.23710665373257117,0.0008081088704754436,0.0064809040840831155
k67g_Speaking,95.92334886525536,84.03361344537815,102.38907849829351,4.09865420289101,18.355465052915363,94.0,626.6808510638298,16.607804486030805,27.689084094622824,0.04418370857768971,0.0,19.148936170212767,16.646869963146,622.0,603.2,648.0,586.0,714.0,15.666666666666666,6.229507955032331,-1.5444385661756617,-3.2464484553112186e-05,0.8243211878671689,21.943072226849008,4.193518444376213,-0.016563372358036607,-0.12557249870787066,0.03372596497511872,-0.8915223307582333,0.21537441110528802,121.23392529710306,59.63683992213977,54.48667499246804,0.0,0.0,7.110410382495245,1.0945215491747966,52.25639953936106,47.74360046063894,0.10619469026548672,0.21238938053097345,5.871745586346373,18.20226220568629,0.3225832877251967,0.010312640859213129,0.005540180375615356
k67g_Stroop,92.02006648211268,67.11409395973155,104.52961672473867,6.175645188204559,37.415522765007125,91.0,655.2307692307693,21.369229059965733,48.214510816293036,0.07358401509882712,2.197802197802198,26.373626373626376,21.641523873229342,652.0,624.0,676.0,574.0,894.0,6.5,6.111423728501886,-1.5077979718697883,-0.0001406823997027109,0.8318473449735381,22.661408461133455,4.264416659447556,-0.0167722725649292,-0.10546582825081512,0.02886828617643024,-0.9052979193460149,0.199864598270766,60.34471395362187,6.098803837391218,51.02909826481648,0.0,0.0,3.216811851414171,0.11951619849798949,10.675700687345092,89.32429931265492,0.07017543859649122,0.3157894736842105,7.555163388515201,30.733847509155915,0.2458254986221443,0.010376067856396443,0.005865119452398134
k67g_Video1,83.12959138567268,68.80733944954129,97.71986970684038,6.2872344203845145,28.912530257299096,82.19653179190752,725.8902953586498,30.47920441468855,54.800333689555245,0.07549396105713102,23.11533052039381,131.39240506329114,30.47922326515979,724.0,676.4000000000001,771.2,614.0,872.0,4.835090105406325,7.693022046210067,-1.9451267945800672,-0.0001365518998392692,0.8308085360280517,25.811142524346707,4.524618254966841,-0.013004451256296762,-0.09502220266158926,0.027761027011907875,-0.8951286800630968,0.20945607529208188,625.520473298229,121.57825979740092,467.6026372957469,0.0,28.071024242964484,8.26855196211683,0.2600033663208485,20.63513267270438,79.36486732729561,0.140625,0.296875,10.776026063398614,37.20366250237901,0.28964960271611795,0.002178550843310312,0.0041497279235610494
k67g_Video2,84.34712327878786,69.44444444444444,102.73972602739725,8.424772523289253,33.29528158295281,83.27586206896552,718.4596273291926,33.36946349209109,71.54384433319835,0.09957949147282777,22.815734989648032,104.472049689441,33.36952202234848,718.0,650.0,786.0,584.0,864.0,5.948275862068966,6.579220344487127,-1.9512195235179337,-9.26932098787651e-05,0.836297314373709,24.997734009452795,4.449519496070177,-0.01509883169673637,-0.09975349367380452,0.030956863530279377,-0.9192383399037742,0.20754924761382315,949.6930398594822,78.79392849014882,801.2595555774107,0.0,50.755588872690076,18.883966919232613,0.09833758354790247,8.953311351710983,91.04668864828902,0.12389380530973451,0.17699115044247787,11.79788695990727,49.21447620333625,0.23972391601127094,0.0003584412056913955,0.009899255907971326
kkf5_Baseline,83.93881714785357,81.30081300813008,86.70520231213872,1.2454669304283759,5.404389304008646,83.0,714.9638554216867,4.937684250585197,10.616474788881314,0.014848967130820482,0.0,0.0,4.938647983247948,714.0,706.0,724.0,692.0,738.0,41.5,5.639444627519011,-1.3406362099458082,-7.793821537423267e-05,0.809880884258496,19.22153251902093,3.8348538885485133,-0.05792587538840013,-0.31916798844084765,0.10647757600808161,-0.8767761117027056,0.5574099282945764,10.934297289441453,6.190942709448039,4.57557505681314,0.0,0.0,0.16777952318027461,1.3530414499986354,57.50181111341749,42.49818888658252,0.07017543859649122,0.17543859649122806,1.7457350084734042,7.187428710558699,0.24288727982913147,0.011721022819462412,0.006269613013595374
kkf5_Breathing,77.86519200454521,71.59904534606206,84.50704225352112,2.500829700753186,12.907996907459065,77.66666666666667,771.3562231759656,9.557693733976054,24.731644121018988,0.03206254565392556,0.0,6.437768240343347,9.558350745056243,770.0,752.0,794.0,710.0,838.0,11.095238095238097,6.078424986602246,-1.3771219679056061,8.491936675245725e-05,0.8301517605519357,21.07764048731974,4.002443314585519,-0.04174293420964398,-0.2980589248138533,0.06399107638649543,-0.9351755903408425,0.5286224582080977,138.6515958781919,91.93768318225554,33.68600535918779,0.0,11.045985227265884,1.9819221094826807,2.7292545435987625,73.18498943129285,26.815010568707155,0.109375,0.15625,3.379155025899321,17.17644858732815,0.19673188020906007,0.0032215906936632344,0.003061747586570082
kkf5_Counting1,86.3282241634837,80.42895442359249,91.74311926605505,3.4961121685163796,11.31416484246256,85.0,696.1647058823529,5.45960220490721,28.2329999067939,0.040555057830761514,0.0,0.0,5.494586079995124,696.0,664.0,728.0,654.0,746.0,7.7272727272727275,5.194629253495158,-1.2361201315862123,1.5752529700381354e-05,0.7593302232132869,19.065798926883886,3.8165193430734217,-0.050327684017422505,-0.2838163741462534,0.09990628617372206,-0.8294552112254977,0.5388708423243668,34.55969088117837,29.70293663066574,4.500231700937284,0.0,0.0,0.35652254957534263,6.600312740448314,86.84264668902277,13.157353310977223,0.07079646017699115,0.17699115044247787,1.9302608708354572,19.800915311306515,0.09748341632132831,0.010082733435199387,0.00827590930385971
kkf5_Counting2,87.11723442298721,80.21390374331551,90.9090909090909,2.0432427903185024,10.695187165775394,86.0,689.1162790697674,6.68608015357797,16.60373914504015,0.024094248894327975,0.0,0.0,6.728342160985433,686.0,676.0,700.0,660.0,748.0,21.5,4.082775791099675,-1.1400149277527367,0.00010807361922283801,0.5880172076546394,18.424944997587126,3.7447629855589075,-0.04427947519132758,-0.22019080257289525,0.09446101429805748,-0.6470333072354669,0.4157759152113571,20.983924004826072,13.057058038940042,7.522511395835758,0.0,0.0,0.4043545700502722,1.7357312407885546,63.44670174136853,36.55329825863148,0.14035087719298245,0.3157894736842105,2.363886308075888,11.112155506471279,0.21272977206800733,0.00801541742854539,0.010498784098219695
kkf5_Counting3,82.17394129125411,77.31958762886597,85.95988538681948,1.940559169223347,8.640297757953505,81.0,730.5679012345679,7.613146524269712,17.34539343378989,0.023742342641222474,0.0,2.4691358024691357,7.655063683601855,732.0,714.0,742.0,698.0,776.0,16.2,6.118807226860848,-1.4790155528785256,-0.0002541074903732779,0.8445817439754456,19.65537302807901,3.865894601045168,-0.048311099553955864,-0.30653660363615,0.10444017602603775,-0.9449149105770827,0.5648889504678276,17.081352631619545,4.519295447117829,11.752463519745612,0.0,0.0,0.8095936647561038,0.3845402659216806,27.773859337033752,72.22614066296624,0.07079646017699115,0.3185840707964602,2.6916537667389537,11.723693957110957,0.22959092727820166,0.012002041839002775,0.0064308903302904025
kkf5_Math,84.29332183812248,81.30081300813008,89.28571428571429,1.9359567998792986,7.984901277584214,83.0,712.1686746987951,5.240498044093587,16.05173809386193,0.022539236369320592,0.0,0.0,5.2405548021317685,714.0,702.8,726.0,672.0,738.0,20.75,5.1866371156585,-1.186091136053996,-0.0003145852749060531,0.7523257526276262,19.321189140814237,3.8499046747741823,-0.04945644241122679,-0.27965215355949535,0.09103534106240904,-0.8427345909986934,0.4875303083231985,20.96571142850175,15.099836076163795,5.432414156947675,0.0,0.0,0.43346119539028005,2.779581165926418,73.54204193271005,26.45795806728995,0.07079646017699115,0.17699115044247787,1.8527958518867071,11.254918285079071,0.16462099545787065,0.009576046461913013,0.009132483563272474
kkf5_Reading,85.28636288988488,78.53403141361257,90.36144578313252,2.9319391403710657,11.827414369519957,84.0,704.3571428571429,6.054189893843886,24.592218502696205,0.03491441629020858,0.0,0.0,6.091669207609664,700.0,681.2,727.6,664.0,764.0,16.8,5.984591282875426,-1.421255973728037,-0.0001325830056404146,0.8532029547079311,19.240764051082135,3.842117682767677,-0.04728059829788415,-0.3075969766424921,0.10267014734372312,-0.9529162802397805,0.573323119809925,26.1470678174318,16.78772415337896,9.24023106136079,0.0,0.0,0.11911260269205094,1.8168078310919062,64.49882065215786,35.50117934784215,0.10619469026548672,0.17699115044247787,2.140479364264038,17.045995856574145,0.12557080162837875,0.009635391550719685,0.008862687257845317
kkf5_Relax,76.42025581655886,68.96551724137932,85.47008547008546,2.946205514721403,16.504568228706148,76.0,786.2947368421053,11.36009270557329,30.206264140932763,0.038415956161993794,0.0,10.526315789473683,11.363172669712148,784.0,764.0,812.0,702.0,870.0,9.5,5.955886706126042,-1.4001867524332154,-6.644646043381077e-05,0.8359540479585209,21.2484664632137,4.0140545421437706,-0.035912772216138436,-0.29810577710426833,0.0686019429730634,-0.952237334026564,0.5306190291558391,178.18348576351673,125.75894904214135,20.150534196387202,0.0,29.07998836630417,3.1940141586839834,6.240973455914073,86.18970217073164,13.810297829268366,0.0625,0.1875,4.0163992935093535,20.77207033412121,0.19335575264791113,0.0034850478354870873,0.004360658442578555
