,max_eda,min_eda,mean_eda,sd_eda,ku_eda,sk_eda,median_eda,dynrange,scl_slope,max_scr,min_scr,mean_scr,sd_scr,max_scl,min_scl,mean_scl,sd_scl,nSCR,aucSCR,meanAmpSCR,maxAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR
hvpa_Speaking,1.4806723787938971,-2.695858985491847,-0.0007881747825370136,0.9394508669184775,1.4815605227011401,-1.228092234146977,0.19508465675218034,-0.549239551015965,0.036900996125496535,1.091773729010803,-0.8109232805894526,-0.006731722193602239,0.39597646177690426,0.7767169166145182,-2.4156048610037604,-0.006735184879227291,0.7444772390658813,12.0,-201.84718577548534,0.7131699412694478,1.4936694869150715,1.1214,8.558039295233373,11.214
hvpa_Stroop,2.575731859546323,-1.4905300229339187,0.0005047253254093145,0.8081066799747424,0.11614425105585058,0.6699788204573252,-0.15370174519627872,-1.7280643931454147,0.00118605245866866,1.6867646389190152,-1.0140444078622728,-0.013487850044049158,0.4919204741627942,0.8998702421606141,-0.7621342939779964,-0.002050910150004226,0.52789788514638,12.0,-404.6907668403912,0.9216446343935581,1.8149347326163836,0.9098333333333333,11.059735612722697,10.918
hvpa_Video1,1.5082108100417215,-1.7816098884530325,0.00010695994791418827,0.9461210212872918,-1.0695332301216292,-0.5070611175155664,0.27231460061899354,-0.8465438027801346,0.018257779810825516,0.26974333358359065,-0.22131139349024376,-0.0007680267308863303,0.08379378573926294,1.2707907709159658,-1.6941694050159994,0.002360073986187141,0.9413839902479141,9.710982658959537,-66.45405444897355,0.17218019601607285,0.37522571570491337,1.2806666666666668,1.6720388977283374,11.992369942196532
hvpa_Video2,1.9050898608087736,-1.5487115460273984,-0.0002997027223444304,0.9097478277452001,-1.0308671967770113,0.017054729414790585,0.0038446745173630554,-1.2301127770988223,-0.025283615835737468,0.4782418086013901,-0.31274801198105673,0.0014560511797240656,0.12227777007784323,1.497176993086049,-1.388770586154089,-0.0008054860394913468,0.8907730744230005,9.310344827586206,84.51873006441042,0.21841813644281666,0.7558229989097723,1.2241250000000001,1.920573268721319,10.130689655172414
iqyg_Baseline,0.39956919578510064,-3.130524764178232,-6.542700644714992e-05,0.997975026439002,4.192933389179154,-2.4291727760187194,0.3995689498877916,-0.12763649096703064,0.03077792849350514,0.9707450443759833,-0.9054003917941271,-0.010916366569634506,0.2569518073303059,0.4985905231621932,-2.9848815885084807,0.017922771052176004,0.8769466733943242,3.0,-327.4388568069205,0.7452150153241078,1.8761454361701104,1.8606666666666662,2.2356450459723236,5.581999999999999
iqyg_Breathing,2.557357050678227,-1.6120551017579483,1.673125867735305e-05,0.9985417786515213,-0.4377867474752746,0.6824782179917317,-0.31081698111224054,-1.5863955567582186,-0.012014489227881248,1.1503641335293737,-0.8422972498002289,-0.0004899693205622593,0.22173680202996446,2.159325752205936,-1.4497201871296057,0.0030008619593324057,0.9520127421204914,5.0,-44.116687664305886,0.4848063982256799,1.9926613833296027,1.9234285714285713,2.4240319911283996,8.975999999999999
iqyg_Counting1,1.4268123860383373,-2.3081883132702705,1.0660742818496753e-06,0.9969882729106488,-0.49483729092252693,-0.11472606868418356,-0.07511809861786187,-0.6181525042108941,-0.011981547715756784,0.8663735152411534,-0.6670005168776877,-0.009228987555154233,0.2526980024580281,1.5211348019103008,-2.0876734011721085,0.0106343678319772,0.8723238254476119,9.0,-276.7959579916861,0.5497472822408223,1.5333740321188412,1.28175,4.9477255401674,10.254
iqyg_Counting2,1.365678148493587,-1.3384285535269795,3.691996723561412e-06,0.9984049523663013,-1.513969858480742,0.3067816017560838,-0.2750600493997213,-1.0203593945263647,-0.03775996680693843,0.8017362411616824,-0.7566350528995086,-0.009217506185831621,0.22562782777339396,1.4683233977131942,-1.222452766923927,0.013019001838917939,0.9319286619026602,4.0,-276.52799375496215,0.5521650495253452,1.5583712940611911,1.943,2.2086601981013807,7.772
iqyg_Counting3,2.2997834419276004,-1.9187142959022878,-3.9286192014272574e-05,0.9967116014125117,-0.5610684363130725,0.6852140689221125,-0.3513170579782608,-1.198606507930412,-0.030407472718502773,0.8029984776184576,-0.5367288483519661,0.006684364450674948,0.2263870624049494,1.7342698245508053,-1.4495667903740739,-0.005897814529000365,0.9346969182742141,10.0,200.76440131412753,0.5544397525498311,1.0272023912361623,1.2935,5.5443975254983116,10.348
iqyg_Math,1.9879342693554067,-1.532028750041087,8.158625795764843e-05,0.9964115274105675,-0.7890421184944834,0.5652350563446821,-0.242181195442719,-1.2975828745394582,-0.04675115642142527,0.6970031719928804,-1.3109264569202959,-0.013379590030383555,0.35903637548212775,1.5108614317471956,-1.0302761127715236,0.027843771656403896,0.8778901513540346,7.0,-401.59139938601066,0.40811741264630547,0.7351942187318491,1.2417142857142858,2.8568218885241383,8.692
iqyg_Reading,0.9113973389426037,-2.4419456903762335,1.0523562738277784e-05,0.9983136160258088,0.33371107627016006,-1.0988003544087521,0.17488413624618754,-0.37322588398851064,0.003605458214589688,0.8202658190580654,-0.7816647813282744,-0.01103711394065882,0.23853765336213673,1.0271393734180814,-2.402967382912167,0.02101175339782494,0.8820698473408877,8.0,-331.1000998169646,0.41039068223889064,1.6019306003863398,1.592285714285714,3.283125457911125,11.145999999999999
iqyg_Relax,2.461182922480035,-1.7153857182620085,4.117058273225969e-05,0.9962290128638661,-0.29779013318579306,0.5576298974392373,-0.15583186426053433,-1.4347693910927812,-0.013814863886095421,2.0673156174197085,-1.2804467924999052,0.001051377677796828,0.3281471970450743,2.1208910306815483,-1.339756332640284,0.0031055131928298214,0.8898376631759235,3.6,78.91998002202058,0.9746348184735313,3.3477624099196137,3.265111111111111,3.5086853465047128,11.7544
iqyg_Speaking,1.4640675224151203,-1.6556032047041895,5.9951131646206095e-06,0.9954072979536753,-1.1381351382709435,0.23212716822696472,-0.2931783756835758,-0.8843106356977055,-0.01785401268265096,1.1772656658270686,-1.1069418224175434,-0.009063670859677339,0.3090541693917266,1.5490045802151517,-1.623686681978433,0.015419617632696402,0.8668799043491133,9.0,-271.895347860228,0.48539071683952084,2.284207488244612,1.7597777777777779,4.368516451555688,15.838000000000001
iqyg_Stroop,1.4913060803744274,-1.3100208808506748,4.690835703877383e-05,0.9989442392178799,-1.5395729876303021,0.20982605079486072,-0.22874225500696133,-1.1383834427173658,-0.052964491714112126,0.31207621150976256,-0.5458788626327956,0.000826928614355694,0.16581225873113664,1.4166362895843518,-1.1795591206004943,-0.006631427544430274,0.9763675620882969,10.0,24.7707675124593,0.22863879425052536,0.48099935122306126,1.3286666666666667,2.0577491482547283,11.958
iqyg_Video1,3.606643014710701,-1.639269973084068,4.470350835786883e-05,0.9955760077012514,0.8381334729797074,0.8911158119557111,-0.186581515202281,-2.2001519419801747,-0.011025625712810898,1.0095348159132744,-1.2363013518538573,-0.00246184723816788,0.31220052909060186,3.167611227721321,-1.37724332313379,0.008718623430363734,0.9220871275640753,5.895953757225434,-213.16857141633582,0.8634640215758919,1.4620125297437994,1.2288000000000001,5.090943942239362,6.392601156069365
iqyg_Video2,2.0838381614472237,-1.066869262074217,2.624455705004548e-05,0.9997918444198105,-0.2133402127733599,1.0615466229705843,-0.3091818651779344,-1.95322729365715,-0.02722437652549603,0.41722726866405946,-0.13109259624027103,0.0001903765305930487,0.057581440425907834,2.1098260233206156,-1.0017175497811015,0.0007529050844551687,0.9954406333691568,3.103448275862069,11.048398483408045,0.2000314243439676,0.5483198649043305,2.6483333333333334,0.6207871789985201,8.21896551724138
j9h8_Baseline,1.0254409087700824,-2.284472173280393,-5.4880957840608366e-05,0.9978579400598082,-0.6741719582537216,-0.8399814123557804,0.5986126042454111,-0.4488743267542621,0.05308923452941633,0.3020187183258385,-0.2950752186638673,-0.0010355150425157764,0.10213685958498857,0.9088408455857174,-2.1333995007236912,0.0047296986821981895,0.9898877531999304,9.0,-31.009090226923625,0.1808695755364224,0.5970939369897058,1.8464444444444443,1.6278261798278018,16.618
j9h8_Breathing,1.557794095653393,-1.8039503870304676,-1.3369218557495009e-05,0.9994939649144461,-1.2478625605061697,-0.2772413281666126,0.09537795286119302,-0.8635459749077251,-0.018575263657652403,0.15065912595645636,-0.18738789686959167,0.00010239095393862314,0.04422435169560799,1.4190935009599386,-1.747227381178125,0.0006918349921274663,0.9963411418427631,3.6666666666666665,9.250431325380951,0.12687298800678995,0.3081695936679726,3.1992727272727275,0.4652009560248965,11.730666666666666
j9h8_Counting1,2.075088409679478,-0.9640814245100214,6.650307318298777e-05,0.992232070877732,-0.9624915181963809,0.7793384757047718,-0.5906571622824945,-2.1523995348568277,0.0484413496300786,0.12123707399640994,-0.14546285159559824,-0.000517372445057608,0.05315338491468365,1.7669675563748564,-0.9261869660062133,-0.010960357604574589,0.9639274119457425,5.0,-15.540509741620205,0.08192433277955187,0.266660520975695,1.6835999999999998,0.40962166389775934,8.418
j9h8_Counting2,1.4313565151540861,-1.1685324749853951,-0.0001305151958078568,0.9977369226537807,-1.825591335426897,0.1792920084706286,-0.5628695924841367,-1.2249180453217408,0.050715618530253186,0.2727806498509552,-0.2150460299986776,0.0020538329804730793,0.09340394896048476,1.1829771823687651,-1.1221545186008586,-0.00846403483251576,0.9754052399156198,6.0,61.63020102153453,0.17182116320067436,0.4013814323149677,1.3545,0.8591058160033718,5.418
j9h8_Counting3,1.790288420380592,-1.4502850021210838,3.0460662496564812e-05,0.9969831744367823,-1.5154660369822475,0.015675798323642767,0.22450090976295173,-1.2344390363013087,0.04879203920952605,0.668374480532407,-0.5500985115153048,0.004682065029469704,0.2844721622058866,1.18740413795657,-1.2252708846766716,0.007658221177307223,0.9459226228243424,7.0,140.58695483387635,0.752466349788382,1.2184729920477118,2.4306666666666668,5.267264448518674,14.584
j9h8_Math,2.2775409877754194,-1.8640591158834547,-3.644017718518929e-06,0.9951614840960834,-0.333788343090053,0.2790391672172299,-0.09798487605435913,-1.2218180037149726,0.006241483790903425,0.8034552031598153,-0.6412241240103826,0.0005114784436975773,0.2883085936830469,1.477405629311108,-1.4274911786071902,-0.02525082072733509,0.8664855000158981,4.0,15.295242269574146,0.7897046267094219,1.4279132449383836,2.065,3.1588185068376875,8.26
j9h8_Reading,1.4731421785048464,-1.1513449465229777,0.00012128118357083318,0.998167384154611,-1.6137867268003463,0.41264947413108266,-0.47593571427442816,-1.2794968032418828,0.043456228444117555,0.46369483812269696,-0.4674420680031702,-0.0006224290582801407,0.13548305268536573,1.4184582734351714,-1.1389894468774142,0.002699036345489367,0.9694893993083815,4.0,-18.70165623813915,0.284953590352238,0.9311369061258672,2.125,1.139814361408952,8.5
j9h8_Relax,1.6382528430027097,-1.5331208171471795,4.4551827399903536e-05,0.9995467471333584,-1.3757101013610837,0.15477728776126198,-0.15048956110828537,-1.0685738688560495,-0.022780004890310686,0.15602892855002795,-0.139451230193966,-0.00033046687780539,0.03204941671494549,1.5680151366783492,-1.4628078975334113,0.001450886638344879,0.9973161012825469,1.2,-24.820075850408845,0.1867944355313127,0.2954801587439939,7.2073333333333345,0.22415332263757523,8.648800000000001
j9h8_Speaking,1.376039695503699,-1.2291448938438199,-2.415452083268974e-05,0.9991136696763265,-1.7621597048256712,0.18287531888321418,-0.5541472297148334,-1.1195097521826782,0.04814071624135467,0.4493395148966311,-0.41594453658399816,7.875688993954857e-05,0.13207437304487274,1.2639384577966208,-1.188097850976418,-0.0017068259733545347,0.9735880695255413,6.0,2.348784978524151,0.1748288463636114,0.29594548839107376,1.022,1.0489730781816684,5.11
j9h8_Stroop,1.6827863364518856,-1.1867499037113747,2.8204137723787425e-05,0.9968145849529382,-1.4445502909536871,0.5048211483298587,-0.45325499706008554,-1.4179789113015595,0.04320716692920491,0.44583776711972867,-0.4248709902905412,0.0016367136011018744,0.13963009606711468,1.5152122805593913,-1.1158455912220617,0.00924750950918733,0.9769003243295409,5.0,49.10978586097522,0.21800318105260036,0.8707087574102699,1.704,1.0900159052630018,8.52
j9h8_Video1,1.8483102541025733,-1.4426206236041617,1.6115886203653981e-06,0.9991661335831279,-1.0667332967637422,0.5816074733289028,-0.3449904732784579,-1.281217129341226,0.011812199697797024,0.5102334219724575,-0.5267650653654217,-5.745688817164644e-05,0.11259711128682183,1.7882432507145063,-1.4320563683012062,-0.0010913141635302932,0.9789217909336851,4.508670520231214,-4.97104119875533,0.1886066955335341,0.6666044084926205,2.2711666666666663,0.8503654480702694,9.452254335260115
j9h8_Video2,2.1893804260637295,-1.3592822500688397,4.376410845232558e-05,0.9992977062675166,-0.7991702960480112,0.6100048798982803,-0.30372704749129764,-1.6106886012473496,-0.02895064527501561,0.0759926815747846,-0.05244924929574358,6.461518331385161e-05,0.015715302121422563,2.1371001715973055,-1.2824609928256896,0.0015050603586540695,0.9966335609127803,3.6206896551724137,3.7216423218957013,0.02642949944014433,0.12587774461047177,3.6071428571428577,0.09569301521431567,13.060344827586208
k67g_Baseline,1.6768124300018632,-3.6057674501202266,-7.887585209656626e-05,0.9870745356297631,2.1274513832353863,-1.382843657819546,0.2109135741131527,-0.4650362102375608,0.03249646284220021,1.1209512767945162,-1.4088475433712344,0.00992358356452579,0.5070304582840792,0.5956302002509039,-2.96225184601759,-0.012363250697795517,0.8341793726521487,14.0,298.02889332316477,0.8985165531102907,2.0025475709090337,1.0235,12.579231743544069,12.282
k67g_Breathing,2.8081262303881265,-1.1959735529307916,4.1049513022961846e-05,0.9976960283517199,-0.06585145707548268,0.8839448432674151,-0.23696130631270246,-2.3479835515648957,-0.01719271232544712,0.94817444769779,-1.0141171846716264,-0.0002022352758238567,0.2966394102706122,1.9050352820574195,-1.1095419077699407,-0.0028242136072567517,0.9400061241694985,6.0,-18.094491168853892,0.7471589311260983,1.9622916323694164,1.815875,4.48295358675659,9.684666666666667
k67g_Counting1,2.243830510113279,-3.129094403377511,-7.018434253532178e-05,0.9855864789395238,1.131976178406605,-0.36801879611474736,-0.058409649193687616,-0.7170862303455314,-0.013697909980229961,1.4713216812837555,-1.419805968842449,0.015087606305680012,0.5786566891563563,0.8177530155353026,-2.098856412707458,-0.011502499426382215,0.6575963189624987,11.0,453.12895053748036,1.2528013145227315,2.0643899851604592,1.3272,13.780814459750045,13.272
k67g_Counting2,2.806627244333188,-1.6896015264795687,1.3952969710559651e-05,0.9956353023055134,0.531920330878711,0.8787998407397436,-0.15750408403457225,-1.6611178436734957,-0.034825071034751895,1.4375191357113013,-1.1203400162269899,0.002543958319182996,0.40949745846941893,1.6033796376978404,-1.0668471678781053,0.011290602038472116,0.7643453776520595,7.0,76.63484145670353,0.7461496367447306,1.8791911993177197,1.6142857142857143,5.223047457213114,11.3
k67g_Counting3,2.599949225649125,-1.5243934824995575,1.7387342767809363e-05,0.9950571531221374,-0.6687583910817159,0.3754896478678821,-0.07094393714402511,-1.7055630685234706,-0.03552094235371754,1.3603520172335366,-0.9454598962512911,-0.003651360587077842,0.38742014867823316,1.2409661220711083,-1.3353252570743672,0.011678349845809469,0.8834434624517679,7.0,-109.49760972460436,0.9424958861131113,2.3058119134848276,1.5036,6.5974712027917795,7.518
k67g_Math,2.885426582640986,-1.8799871093517544,8.042050377938116e-05,0.9902581128009444,0.40917146720527375,0.804110517167365,-0.21900725093654905,-1.534811897532596,-0.015750675018493674,1.9876723517895654,-1.4059395802925319,-0.012666170931599902,0.6279742411757131,0.9866538111772973,-1.0031784558825583,0.020240980593839806,0.6527207744391242,5.0,-380.0342935211901,1.5224367206617533,3.393611932082097,2.1892000000000005,7.612183603308766,10.946000000000002
k67g_Reading,1.3219597374631127,-2.7708817855285295,-7.589833159515061e-05,0.9957967842366899,1.3630161457923125,-1.3994942780462254,0.33965061205124547,-0.47708990847870353,0.0469753329307215,0.6964407521438967,-0.5989106039580432,-0.0045935907879936086,0.28116025926695076,0.8404566886826026,-2.6315256206427535,0.016139750804087725,0.9295365504605388,11.0,-137.73661701587793,0.7082633512477696,1.161379278780827,1.4134,7.790896863725466,14.134
k67g_Relax,2.9469237747709256,-1.2045449243971131,6.475224380610598e-06,0.9984096039819099,-0.049572592908441404,0.9137495108520863,-0.3093994616777927,-2.4465038331765756,-0.020271164234878184,1.0788197617547437,-0.727238418479149,-0.0028684996545722823,0.20196576307062394,2.1782392768914414,-1.088829914695216,0.004348539808065743,0.9567842751317233,3.6,-215.07796216012238,0.7256016251831879,1.8060581802338929,2.2359999999999998,2.6121658506594767,8.0496
k67g_Speaking,1.7408182237458818,-2.0228003852127503,-0.00020446279714627356,0.9972307330424217,-1.2402542220177601,0.057396885707985436,-0.1463338906812785,-0.8605981274631749,-0.03363750581895613,0.7332156630855594,-0.6596248451430975,0.007444323128419141,0.3084021397658303,1.346934817981599,-1.3947748945438974,0.005766913809540226,0.8888514995978932,9.0,223.64488346291256,0.6364688038626608,1.392840508228657,1.492,5.728219234763947,13.428
k67g_Stroop,1.9736995104101385,-2.988632612813197,-0.00016886481618039398,0.9919970311757775,2.1126166019454766,-1.1932009014282385,0.09674636916071691,-0.6604021859188296,0.03395456185737332,1.1214205869611216,-0.7785219599290912,-0.004529929432056021,0.451785498180473,0.8960790397918206,-2.693263428853759,-0.024523355710126482,0.7669192324837677,11.0,-135.76408415288853,0.9941279865941222,1.6706391451104943,1.4026666666666665,10.935407852535343,12.623999999999999
k67g_Video1,2.869864884179408,-1.4627470651162215,4.0066380683470673e-05,0.9939473836561533,-0.39928647896130487,0.6094399416481475,-0.13431003427321137,-1.9619693333319967,-0.008773234124881388,1.4038558877290728,-0.9411689437830755,-0.0019489336389345204,0.4644691042183699,2.2716946421287405,-1.1354583051901233,0.006753893423220851,0.8421966625358197,5.895953757225434,-168.74314565550816,1.103242338940013,2.2155723435084163,1.4205333333333334,6.5046658134035455,7.390057803468208
k67g_Video2,2.81426857965359,-1.3548070338036968,0.0001020560572689376,0.9980149645171733,0.05976893519560589,0.8403251602534658,-0.13520932989114934,-2.0772468030021756,-0.02790275917634394,1.3509940799889086,-0.8152966628114001,-0.0069513659648340045,0.26660215610512833,2.290335762392214,-1.2122018855392154,0.010566100188538501,0.9644831537491367,3.6206896551724137,-403.3853524822566,0.7823098847664802,1.9585541209751502,2.0677142857142856,2.832501306913118,7.486551724137931
kkf5_Baseline,1.8395346119229994,-3.0844603821271255,-2.6864235228367762e-05,0.9917345758488866,1.2478425331251817,-0.7662017210317241,-0.06756090886995213,-0.5963878228367477,0.04827880340070129,1.835848908135036,-1.2366705724442624,0.013939461263367214,0.4583797907426779,1.1984236180069323,-2.334267232170342,-0.015635291324847186,0.8641656216716495,5.0,418.5466033295669,1.2471871734845466,3.0725194805792984,3.0780000000000003,6.235935867422732,15.39
kkf5_Breathing,2.6194051962965097,-1.671384926598864,8.699417043701235e-06,0.9994582831214003,-0.7517588957128329,0.13214782724470445,0.0670573189350963,-1.5672064254084137,-0.018760077818814006,0.7875259724268207,-0.6074402334884016,0.005479217441765528,0.12080893772380283,1.8656572353736656,-1.6055411322947908,-0.004649172381712318,0.978657643170613,1.0,493.3999112980166,0.38091277922029604,0.7138678338111909,1.184,0.38091277922029604,1.184
kkf5_Counting1,2.758055572518746,-3.2361249988806655,-0.00010461609968027309,0.9905998638356442,2.892225025616905,-0.9854442862079135,0.04566686870038489,-0.8522710258326617,0.038786626308864355,1.844715742879298,-0.7858009594917185,0.0006103345457489733,0.47874421437546044,0.9674517858395454,-2.7926767481103107,0.009958191309247164,0.8070320085271142,9.0,18.53181112261541,1.0484858505576748,2.6305167023710165,1.2346666666666666,9.436372655019074,11.112
kkf5_Counting2,2.347076898343096,-1.836077416201464,-3.0144284450367803e-05,0.9939754293287715,-0.6202571350586754,0.5759811163739896,-0.20958322784637048,-1.2783104228790114,-0.0377969760715062,0.8641832249569714,-1.0133630399022493,0.015140659526513098,0.3549839383252795,1.6022396688633078,-1.068308669260624,-0.017742337762169973,0.8425012513437662,11.0,454.67228981086436,0.6420790250876097,1.7494069504845535,1.2428000000000001,7.062869275963707,12.428
kkf5_Counting3,2.5116912516280743,-2.4126681303603488,-0.0001608881809774175,0.9855317524362964,0.7069882351694257,0.22253985244862368,-0.013952883333362833,-1.0410429930339966,-0.009453826077875208,1.4391047840209126,-1.4025483405932822,-0.007226146637392045,0.474299392329479,1.4210326718899722,-2.137959802927808,-0.015145386403628952,0.7369934960894053,11.0,-216.6549537990029,0.9326015371678806,2.224079294079601,1.516888888888889,10.258616908846687,13.652000000000001
kkf5_Math,1.8542012040280271,-2.6984395925651556,4.438607689281942e-05,0.9917750896401045,1.0730753267348456,-0.856774788655382,0.06690271521348576,-0.6871383036095354,0.01971578971650251,0.9066431902855694,-0.728229967453016,-0.006965820108188078,0.3173544365399961,1.2826607155577003,-2.450832511622641,0.013626282346868466,0.8818674675007852,13.0,-208.91698687973567,0.7695026479580803,1.3687702198302203,1.2358,10.003534423455044,12.358
kkf5_Reading,3.303039528254811,-1.1851368989902973,3.69186577806128e-07,0.9907738625726557,1.1030540335099701,1.2211676640896343,-0.2774113802822584,-2.7870531506266545,-0.021250727773483066,1.9189237861737776,-0.8858021831426877,-0.010548413519725514,0.5041986871629888,1.5980668260493682,-0.8328322028399671,0.026651655763434305,0.7081132575560876,5.0,-316.40202193986244,1.5053498965201737,2.580714811533018,1.6927999999999996,7.526749482600868,8.463999999999999
kkf5_Relax,2.0903077011349676,-1.6386492564679525,3.4376578717134785e-05,0.9997355553260036,-1.096494117002691,0.08132155055449966,0.040860734647539525,-1.2756285049312799,-0.023002502093277175,0.48944874894970714,-0.2924182362075462,-0.0012835366316076026,0.06942323948560801,1.8381787647666123,-1.5746123062627126,0.0024610842435024765,0.9972470233188162,2.0,-96.3282620450051,0.3693321602805154,0.625237760208913,1.3516,0.7386643205610308,2.7032
kkf5_Speaking,2.846528846595485,-1.4498485206696419,0.00021882169081639707,0.980870045309741,-0.1327307607468815,0.5380144232615249,-0.03001514569587089,-1.9633284484649183,-0.012389514952445474,2.2049189843175987,-0.9816153230950256,-0.005387091283391329,0.6044755300305493,0.9187405714001303,-1.2399235949455292,0.015757007602347252,0.6929367109500214,9.0,-161.57035960888913,1.119230914234856,3.129327984034211,0.8519999999999999,10.073078228113705,7.667999999999999
kkf5_Stroop,2.553022488547149,-1.7833721005555823,3.312234788040769e-05,0.9867474426953384,-0.4769881300780612,0.132330947100478,0.06136769698658761,-1.431570275071475,0.03686084063550849,1.3251162241942116,-1.0412550728414685,-0.0006713194204864711,0.48168396067962665,1.2286010324637395,-1.5931773961943612,0.016732928572853734,0.8221521755362278,9.0,-20.067814850927732,1.083924570730964,2.1603495321458395,1.5117777777777777,9.755321136578676,13.606
kkf5_Video1,2.8186140065361114,-0.9947339020505888,-5.964863382028705e-06,0.9976216755729509,0.04110098291589015,1.1662780976483,-0.5501158645261137,-2.833535682985867,0.01671381917028855,0.8798796253287593,-0.7439738605698568,-0.00043574528859670835,0.2278695316349917,2.1452501752574293,-0.9014069233811889,0.003941104614255681,0.9716204289957104,5.895953757225434,-37.695936870435645,0.6770580850555806,1.4114921340512325,3.287058823529412,3.9919031604433077,19.38034682080925
kkf5_Video2,2.598529078324681,-1.3747659409439486,3.744746688252478e-05,0.9993639778165515,-0.4828831203437387,0.7544734192138447,-0.24105434969479056,-1.8901610819224006,-0.027734776738792575,0.5250898521606632,-0.24846379093654933,0.000342567729907211,0.10413607067819289,2.1338313346465068,-1.2271465377470399,-0.0002536410884262891,0.9904342363775853,3.6206896551724137,19.867316503829635,0.443545787006223,0.7735536430972125,4.842,1.6059416426087383,17.53137931034483
kycf_Baseline,1.8432894588406659,-1.521663256482886,-7.199443151220446e-05,0.9962567804956108,-1.1503507690855588,0.44046953895106666,-0.2686590434596984,-1.2113649002087192,-0.044363032810199425,0.7267514054358194,-0.6037040090667015,0.003400280062279243,0.2394354857939876,1.5564212759768248,-1.1118515035981629,0.005054322443998141,0.9365451287938839,12.0,102.05647016564944,0.48548443725626034,0.9497202666355731,1.0698,5.340328809818864,10.698
kycf_Breathing,2.6837124490335746,-1.4001269113164168,9.641219311803677e-06,0.9998586312354196,-0.06020419085834039,0.7423998648242908,-0.15059655411633077,-1.9167637071630277,-0.018494720241675436,0.19952949003394033,-0.10810235670794857,0.0014041107784080857,0.04058427523600071,2.494163972871943,-1.3488221255878272,-0.0017361437449385751,0.9952984835668751,5.666666666666667,126.39355624058933,0.09228619469962361,0.23581368848544035,2.3533749999999998,0.4921930383979926,12.551333333333332
kycf_Counting1,1.6798271707527077,-2.8042897276146226,0.00012523162265812667,0.9890568374364089,0.43193073590374587,-0.5626361646761399,0.023515151402981212,-0.5990205484871913,0.003529813681485853,1.3264237645018382,-0.7996359146710312,-0.0018018267331561502,0.4269537545513964,1.0953550830915784,-2.451512174470625,0.01677692238566515,0.7943766707813316,12.0,-53.87507211208765,0.7913415886813865,1.9792636159171506,1.3565454545454545,9.496099064176638,14.921999999999999
kycf_Counting2,1.5473352817649815,-1.61309865754343,-5.43480474940831e-06,0.9984043339959501,-1.342536869093855,-0.06449078227464004,0.11350111628266862,-0.9592316468240083,-0.050115479085477026,0.4525043197411794,-0.36220792241889926,0.0034163246729264274,0.16187434043425508,1.3145810637219941,-1.4110445769252171,-0.030926838144257635,0.9857673693444697,11.0,102.6356846652387,0.3201353111433674,0.6495647701457898,1.056,3.5214884225770415,9.504000000000001
kycf_Counting3,2.721402350582389,-1.4219706771132716,0.00028229886636472654,0.9938126057752257,-0.4186876572033609,0.6495184118423627,-0.35063336188054384,-1.9138245214079104,-0.050654277827985324,1.3108329328585782,-0.74669451314117,0.000889582210689295,0.3515359013638203,1.4173682980131437,-1.0770029057189539,0.003606806378070875,0.9062702770456967,6.0,26.7108346108879,0.9243622699893702,2.057527445999748,1.8653333333333333,5.546173619936221,11.192
kycf_Math,1.985516628590228,-1.875026916322883,-0.00012949450720802625,0.9913153319190233,-0.8510799199126171,0.20010390796908645,-0.17581968368547293,-1.0589270006235572,-0.011055002004672814,0.8877470284547597,-1.017441874794888,-0.011283572816573823,0.342791866991682,1.5395155652704478,-1.6702765612150008,0.015015695155583231,0.8377052151861495,11.0,-338.4977209064896,0.7279111627116722,1.879041695228202,1.3714,8.007022789828394,13.714
kycf_Reading,2.308335661519252,-2.342877990317898,0.0002806093109228035,0.9846487142810395,-0.18762255714988418,-0.23816043922192223,0.16668278885750323,-0.9852564542663362,-0.017997824336996374,1.4799143754037352,-1.1077997011703784,-0.0076194550650435875,0.45582453232775416,1.028254025887962,-1.7846538920689174,0.01619098152365265,0.7521984372226836,8.0,-228.44302848829915,0.7805312668106161,2.1730258178487643,1.2599999999999998,6.244250134484929,10.079999999999998
kycf_Relax,1.9300813104217998,-1.5633134307401613,-7.237832872251602e-06,0.9981761050128265,-1.1446701229114276,0.3552519009930419,-0.2857538652646142,-1.234609306406323,-0.022599270385465633,0.22496381506441804,-0.16494775370123824,-9.209970620968737e-05,0.041134500310731244,1.7327414851138203,-1.4424913670944268,0.001786500435981646,0.9943194105203412,3.6,-6.900371308770421,0.11670810398620222,0.38991156876565625,4.1386666666666665,0.420149174350328,14.899199999999999
kycf_Speaking,1.6590447928975858,-1.7992599796827518,0.00012018617613166498,0.9960059259523568,-1.3029402425857224,0.04307360107917603,-0.11013583240462979,-0.922070635500997,-0.031901632349481714,0.639597619267792,-0.779647026504071,-0.00686923528117063,0.2868716130907381,1.2811327578869456,-1.3834764557156018,0.004518456521666394,0.9020513512953904,8.0,-205.95957650620477,0.49118784778066016,0.8992405553713629,1.6320000000000001,3.9295027822452813,13.056000000000001
kycf_Stroop,1.722039592099225,-2.6722742009233227,0.00017764066469688183,0.9874843178418343,0.6475363627548201,-0.9619259485471535,0.17651139831634755,-0.6444097658482153,0.01660249287522405,1.447168480505772,-1.3233455284757676,-0.01771678435036853,0.556393265198144,0.8228640954063959,-1.9628239913879928,0.02876917673840953,0.6942727883554184,7.0,-531.6256031396972,1.438068463383512,2.600659071407936,1.8533333333333333,10.066479243684583,11.12
